X,Y,Z,r
9.90198,497.849,14.015,2.67836
-36.6393,59.2092,-31.4769,2.67835
-20.1958,271.508,-28.9908,2.67833
-45.3217,558.601,-40.8971,2.6783
38.8831,374.421,-6.93188,2.67826
-3.78503,44.0968,-24.3215,2.67823
-2.25659,50.715,66.9413,2.6782
-28.4204,422.876,76.7161,2.67804
10.5776,272.234,1.22278,2.67793
-3.85193,310.51,-95.329,2.67779
-14.976,53.5854,-82.4705,2.67774
42.0989,32.8715,-58.2527,2.67755
19.479,43.4552,46.3663,2.67746
-3.58435,249.944,70.3615,2.67739
-33.682,304.63,-95.3304,2.67738
-29.6331,419.707,85.4043,2.67732
22.2844,118.164,-36.5059,2.67692
1.19666,35.3295,-21.4397,2.67684
-36.2163,567.154,89.2465,2.67663
45.3346,459.304,77.9452,2.67647
-33.0005,319.345,38.2076,2.67624
-45.3607,208.329,85.2129,2.67616
23.6628,432.74,-22.582,2.6761
-15.5781,31.2153,86.6799,2.67607
-45.3337,372.377,7.08423,2.67601
-33.1874,266.013,-75.0223,2.67599
-44.062,570.314,-83.6771,2.67571
30.2191,213.831,-48.7791,2.67569
22.7849,134.051,87.9012,2.67568
38.0095,425.104,-56.0376,2.67558
-44.9098,289.966,-60.731,2.67535
-0.868286,461.934,-35.1752,2.67522
-24.5294,317.935,-58.9718,2.67522
0.637695,245.92,88.4713,2.67496
-15.6713,4.56775,49.5076,2.67488
-45.3372,356.724,26.5684,2.67485
-20.234,424.281,-53.3051,2.67481
10.2354,495.86,65.5521,2.67479
33.2303,139.768,15.2295,2.67445
10.9271,550.051,-87.6968,2.67441
5.75513,126.334,47.5636,2.67414
4.77271,71.5802,31.8248,2.67374
31.9022,429.18,67.0295,2.67373
-39.6385,454.973,67.4009,2.67335
-45.3591,395.603,55.8748,2.67334
-4.4043,249.976,-54.9493,2.67313
-35.9739,92.387,-95.4589,2.67312
45.3407,438.997,-59.5061,2.67297
21.1622,14.4448,11.1528,2.67291
-26.5262,11.7321,18.6057,2.67286
-45.3962,108.105,-37.2366,2.67256
-2.2522,92.0762,-87.8623,2.67234
0.288452,95.2739,-79.4851,2.67212
-15.7617,144.264,84.2949,2.67199
45.364,419.437,-56.9275,2.67186
-36.8431,142.74,-90.6899,2.67185
36.2111,423.48,61.0153,2.67181
-45.3727,377.827,88.8374,2.67168
17.1947,308.033,77.4001,2.6716
-33.9354,17.9716,-72.7832,2.67157
18.2606,134.185,-95.0372,2.67148
-26.447,369.128,61.462,2.67146
-26.4098,397.659,-20.3599,2.67121
10.9589,231.629,33.8313,2.67121
12.3926,189.905,67.224,2.671
-36.0365,367.769,-11.5342,2.67096
-37.4357,300.782,15.7927,2.67094
37.7266,69.8994,95.5966,2.67083
-27.8342,188.331,-30.6864,2.67082
-9.22485,365.225,34.339,2.67079
-23.3781,517.05,85.7482,2.67071
25.2738,115.769,-28.0367,2.67068
-45.349,120.548,-19.1283,2.67068
0.207642,75.9709,74.6879,2.67042
51.4937,48.0267,-44.5227,2.67037
45.3424,491.331,0.748047,2.67026
44.8021,50.6936,56.1749,2.67021
13.9301,67.6836,-58.4135,2.67011
31.0176,319.257,-11.316,2.67006
-34.3912,351.746,-18.9932,2.67004
5.01086,556.725,36.6818,2.66984
-45.3723,390.557,-29.4648,2.66973
28.5292,527.653,-53.0797,2.66963
-30.4597,444.577,-20.3042,2.66948
-45.3584,249.474,-3.8833,2.6694
19.5236,419.897,-61.502,2.66937
45.3347,431.443,33.2665,2.66923
-45.5322,305.529,58.1085,2.66919
45.3329,466.847,72.4335,2.66918
-45.4021,174.399,78.8738,2.66916
-2.8678,186.764,57.9312,2.66906
4.54004,262.674,49.3787,2.66904
51.3813,31.8787,-41.4492,2.66885
-17.8802,113.782,20.0083,2.66885
22.2725,486.465,-55.3136,2.66882
25.7529,181.193,80.0386,2.66857
45.3843,275.148,-52.585,2.66853
16.2047,59.1187,-11.7881,2.66835
-12.0974,481.66,-19.7164,2.66816
-45.3752,357.07,16.4425,2.66808
51.3655,113.289,43.3352,2.66803
-12.8627,69.8125,-60.6521,2.66802
-45.3453,245.751,59.8163,2.66793
-15.9159,26.126,50.9576,2.66792
5.2793,486.93,-95.3517,2.66789
-45.4158,48.1089,75.1956,2.66765
-19.4611,139.546,6.22498,2.66764
-29.428,411.062,7.00879,2.66743
-12.6091,354.896,18.2771,2.66727
34.6083,4.63354,32.9952,2.66726
-7.72205,478.819,21.556,2.66715
45.3666,323.334,15.8618,2.66703
25.0552,123.084,-14.3075,2.66697
24.3335,474.65,-37.5236,2.66696
-22.1432,69.504,21.9855,2.66693
-28.311,316.314,76.7689,2.66684
-0.224243,388.73,-86.599,2.66681
45.3665,244.354,-64.4624,2.66677
45.3387,383.984,75.9186,2.66667
-38.0251,221.519,-47.1313,2.66663
36.8781,366.041,95.4088,2.66656
43.215,4.60779,53.2301,2.66647
13.7828,367.068,24.7921,2.66638
-8.98157,352.264,-86.3597,2.66613
-16.9867,89.1616,-20.6941,2.66591
17.0132,331.449,-27.2312,2.6659
-30.7437,509.251,-68.0149,2.6657
-34.6487,151.132,-87.2513,2.66567
-45.3708,104.815,-27.2206,2.66565
-45.4133,34.641,-48.2322,2.66562
-8.87195,497.291,92.3124,2.66559
45.334,192.293,26.9685,2.66556
-7.33521,65.629,76.5201,2.66556
-45.3342,556.601,-10.5826,2.66523
-34.7881,410.632,-35.7496,2.66514
-24.9821,562.39,61.376,2.66498
32.0254,213.145,26.1017,2.66497
-26.4146,329.252,24.9744,2.66487
-20.6641,11.5573,85.308,2.6647
-36.7213,469.271,-75.2457,2.66448
-45.1733,154.723,39.9772,2.66429
6.38757,29.3757,28.6097,2.66428
-9.54224,89.7642,-47.1384,2.66427
24.8677,225.324,74.1469,2.66417
-45.3615,134.022,-21.0995,2.66414
-45.3535,175.465,59.9341,2.66409
-37.6365,184.863,73.2463,2.66407
41.7562,15.7836,-33.4811,2.66403
43.9503,540.225,10.8427,2.66399
33.7909,545.025,27.1827,2.66396
-37.7115,333.714,-5.15857,2.66366
-7.87073,488.285,-70.3894,2.66364
27.2567,180.583,95.3649,2.66361
26.9897,465.343,-42.5775,2.66347
-8.62976,229.143,-44.2756,2.66339
28.4404,327.15,-79.0183,2.66334
-13.8785,501.705,-18.1945,2.66317
-32.5874,61.665,41.6423,2.66312
17.042,462.418,-61.9849,2.66301
34.6,311.032,-80.6152,2.66282
24.7472,215.217,-95.3467,2.66267
30.6752,216.564,-85.3369,2.66264
-35.1913,68.3215,-34.7249,2.66263
12.0579,529.475,57.8098,2.66261
-16.4027,430.823,-58.7533,2.6626
-13.8977,513.822,43.0922,2.66223
24.4509,310.669,-52.6967,2.66221
11.9886,338.782,-66.8461,2.66213
-11.7993,445.811,8.72314,2.66208
12.0259,568.017,18.3203,2.66183
-4.81873,391.597,-58.9958,2.66167
45.3799,390.327,95.3513,2.66163
-45.3107,137.531,76.1571,2.6614
-6.28345,96.8447,46.9243,2.66138
-45.3406,459.862,74.1256,2.66129
29.2548,223.462,62.2488,2.66124
-2.77637,306.632,-29.3099,2.66123
-45.3494,496.727,52.3932,2.6612
-30.6779,446.62,17.1835,2.66116
-35.894,134.281,95.4199,2.66114
16.5876,488.416,31.6575,2.66107
5.88257,85.7805,-30.3365,2.66094
-38.2762,100.902,-64.796,2.66092
37.3145,325.371,-14.3461,2.66072
-45.4562,48.9503,64.2241,2.66067
45.3439,519.13,57.9264,2.66067
15.7277,208.462,-90.4865,2.66057
-25.9453,194.398,-23.8844,2.66044
36.348,310.758,10.488,2.66033
-17.0599,182.863,-80.204,2.6603
31.8477,376.692,26.5643,2.6603
-36.017,284.759,95.3561,2.66029
-30.2214,546.996,39.8892,2.66024
23.8102,25.1832,30.5243,2.66023
45.3486,493.611,9.79224,2.66023
-26.8846,213.581,52.488,2.66022
-45.4385,337.782,-2.10071,2.66017
-3.90149,196.023,62.7489,2.66004
-13.5431,185.806,41.6945,2.65987
-8.54138,264.715,28.8324,2.65975
-45.3414,526.01,29.9264,2.65973
-3.83435,539.642,1.83105,2.65966
-21.6942,318.459,-71.6306,2.65956
9.24365,258.864,77.9597,2.65942
38.5515,50.7192,95.4058,2.65923
21.6206,236.502,-87.4556,2.65921
38.6981,56.7014,3.93652,2.65908
11.9336,144.536,49.7078,2.65903
-33.871,253.501,-54.0862,2.65898
44.1652,469.207,63.4913,2.65897
-9.98621,218.711,-19.2939,2.65893
31.1361,57.5251,17.9755,2.65884
27.0792,392.236,-48.7734,2.65881
-18.8365,35.4331,-53.8865,2.65849
-37.2878,269.348,5.36523,2.65843
42.1566,258.189,-76.5052,2.65839
35.3881,57.3527,-24.575,2.65838
-36.5588,159.134,-57.4595,2.65814
-13.7598,124.841,-48.2147,2.65811
35.9384,191.966,11.2384,2.65804
7.09546,15.2372,59.7393,2.65802
-15.7782,271.678,-37.1852,2.65801
-45.4106,97.3936,-21.6462,2.65796
-11.3884,295.124,-63.8136,2.65795
-0.942749,341.536,79.5605,2.65787
-45.4185,220.772,-20.8567,2.65782
34.7297,290.326,28.9314,2.65774
-37.0674,115.672,95.3965,2.65752
45.4021,337.498,74.8186,2.6574
8.09094,550.271,-5.24097,2.6574
24.759,92.2834,80.5778,2.65739
25.4033,208.312,87.3679,2.65737
29.8202,340.665,5.13208,2.65727
4.97742,390.544,13.7919,2.65722
-29.9604,116.409,-28.5629,2.65693
-45.3665,487.948,-51.822,2.6569
-28.87,441.529,61.5123,2.65685
18.7169,552.158,51.2917,2.6567
-36.792,318.815,46.6793,2.65668
9.90161,310.127,-87.0057,2.65649
2.14368,391.89,-77.9591,2.65641
-4.651,323.413,-80.113,2.65626
25.3179,474.827,-71.7488,2.65624
38.6758,228.525,61.0181,2.65614
-25.458,136.943,-64.8948,2.65606
22.5004,164.725,-38.7621,2.65586
8.34326,80.3235,95.4121,2.65578
3.05579,548.184,-14.3894,2.65576
-28.6207,424.41,-67.4608,2.65576
0.316772,298.095,-95.4395,2.65569
43.5547,9.01099,87.0494,2.65565
-19.8973,118.16,-95.4153,2.6556
-34.2549,339.423,-38.6167,2.65555
-17.6976,147.989,48.2494,2.65531
45.4584,160.768,95.3958,2.65525
4.83704,147.258,31.5393,2.65521
9.58374,70.9862,83.5217,2.65521
19.0669,120.62,-44.9114,2.6552
2.98584,539.006,44.2703,2.65519
27.0673,318.711,33.911,2.65514
5.55225,350.156,34.3652,2.65513
18.0498,262.276,-82.4232,2.65497
35.8694,556.093,-88.2443,2.65495
-3.29858,198.966,95.4684,2.65488
-35.3918,146.182,-79.3887,2.65481
35.2721,99.979,53.3413,2.65474
1.17273,442.045,77.7875,2.65468
9.85474,539.422,-94.9747,2.65468
23.9493,321.47,-16.9686,2.65461
-3.41675,346.082,-90.5513,2.65448
-32.0674,448.352,48.7126,2.65439
-16.5743,53.3252,-56.2845,2.65421
-17.2334,231.775,81.6194,2.65407
45.3695,331.895,-51.6335,2.65406
-34.5398,362.691,39.7979,2.65404
-31.4008,184.726,15.1049,2.65397
-5.48767,558.522,-85.4121,2.65397
-16.4967,506.761,82.6481,2.65394
-26.8536,530.402,-88.1853,2.65389
45.4156,265.695,-3.41028,2.65387
-45.3909,335.992,-27.3755,2.65373
-45.3483,428.405,78.2006,2.65365
27.3618,136.823,95.5144,2.65361
15.828,158.755,-11.7172,2.65361
-28.9971,415.007,-29.9204,2.65356
36.6832,421.178,23.2511,2.65353
-28.3966,313.702,-36.8501,2.65343
1.46179,279.986,-44.7402,2.65337
41.9166,547.766,-52.2129,2.6533
30.1465,377.421,-5.88818,2.65324
22.0437,417.24,21.6742,2.6532
-34.7579,205.437,-65.8004,2.65306
0.857544,544.448,-4.61487,2.65305
45.3923,290.647,-66.4036,2.65296
35.333,512.215,15.5577,2.65294
20.4762,443.229,-95.369,2.65288
-31.3175,376.649,-76.9127,2.65273
45.3571,510.037,93.5023,2.65256
18.1821,501.052,64.9651,2.65253
14.4928,408.246,95.3967,2.6524
35.2571,522.012,-63.973,2.65229
-27.6533,232.673,-95.3939,2.65215
-14.7118,463.187,61.3281,2.65191
5.85388,146.917,-87.1492,2.65177
-16.7472,460.56,51.9254,2.65157
8.31873,515.063,-69.9525,2.65139
-36.0397,569.032,-17.4475,2.65136
30.2062,461.259,-34.8522,2.65129
-45.4463,20.8132,-9.78162,2.65121
-4.61877,170.737,6.71667,2.65106
-12.5327,133.48,-45.1532,2.65093
-7.1947,201.757,-17.8296,2.65089
-35.1027,285.23,-1.12427,2.65085
-13.0211,114.839,95.374,2.65076
-18.5928,89.6952,-87.7802,2.65069
10.5442,470.133,3.45654,2.65055
24.1122,110.972,45.9806,2.65045
31.0604,264.561,83.5692,2.65042
18.3459,561.962,-95.3527,2.65041
-7.99512,241.196,-34.1472,2.65039
-2.84155,558.028,85.9755,2.65015
-45.3584,479.752,-3.15466,2.65003
33.2356,77.1584,70.9598,2.64992
19.1772,31.0068,-95.3588,2.64983
-20.0913,78.2289,43.2358,2.64977
51.3651,54.0348,5.46924,2.64975
20.0265,385.804,-44.7042,2.64968
-19.5596,300.528,-95.3687,2.64962
20.0687,174.78,95.4725,2.64962
-7.19739,179.464,44.1382,2.64948
-45.469,235.593,37.389,2.64944
-28.5009,376.33,18.6616,2.64941
-18.6937,138.969,50.1194,2.64926
45.4619,410.07,65.6071,2.64925
-13.954,453.799,-4.76233,2.6489
44.6189,570.471,95.3514,2.64885
-35.8031,226.569,95.3885,2.64849
-11.5397,555.203,84.2712,2.64848
11.4816,523.301,-16.2196,2.6484
36.2078,525.673,82.9897,2.6484
-45.3789,129.255,57.5139,2.64834
-6.10254,325.956,-33.5031,2.64833
45.3585,524.785,-95.36,2.64817
-35.5092,314.562,-51.5289,2.64815
13.7432,15.0056,-59.8739,2.64815
-45.3507,532.08,22.8715,2.64798
51.3755,99.7273,67.2762,2.64795
17.0204,247.824,-29.715,2.64788
37.239,162.762,49.386,2.6478
-14.6115,487.704,-62.5831,2.64774
-4.65552,87.1321,-95.3704,2.6477
25.1115,177.297,4.37622,2.64738
-19.1584,430.27,-72.5312,2.64735
14.0774,558.645,-58.5011,2.64734
2.39307,175.177,-76.105,2.64719
-1.60425,494.666,87.1389,2.64719
4.4231,500.791,7.07739,2.6471
-6.07666,71.1302,50.0487,2.64704
-45.3744,463.789,-40.9683,2.64693
-45.3887,337.214,-57.781,2.64678
-20.8667,4.4989,19.978,2.6467
-26.9347,33.4232,-46.7942,2.64651
45.3822,408.943,85.9856,2.64649
-22.5094,479.089,-25.3214,2.64644
35.8287,41.7588,-95.4467,2.64636
6.83044,107.604,75.0651,2.6463
20.8202,249.928,11.1288,2.64622
32.0479,14.5536,-12.8763,2.64615
15.6084,367.769,-43.1699,2.64593
-2.62354,163.895,12.6693,2.64592
-37.1351,317.392,72.8312,2.64591
1.9408,50.5961,-13.8282,2.64587
-10.9293,184.655,-31.3739,2.64574
45.4337,218.683,-50.4956,2.64558
25.8882,538.188,58.5076,2.64548
-30.8162,33.4849,-86.5422,2.64545
-25.344,252.836,29.0801,2.64538
5.74573,25.6531,-39.3909,2.64536
-17.4652,444.417,-5.3988,2.64534
-45.3827,19.9247,-43.4575,2.64522
-33.7904,95.1603,-86.1073,2.64513
-0.236694,194.344,20.776,2.64503
-26.6725,247.683,-53.609,2.645
22.2239,311.329,31.1307,2.64495
18.2441,315.754,95.4321,2.64493
-0.950439,333.252,16.3644,2.6449
51.4148,69.476,26.0878,2.64487
4.08862,40.9752,-2.98743,2.64485
3.23157,106.927,-6.42798,2.64483
-3.67358,242.133,-50.1892,2.6448
9.40344,553.925,10.1906,2.64474
19.0525,244.47,72.6932,2.64469
25.5402,320.163,-52.8763,2.64459
28.4777,80.4752,-61.8895,2.64457
24.5389,517.163,43.9487,2.64437
-10.3639,559.643,95.355,2.64418
32.6105,36.624,-16.6975,2.64414
30.8013,87.3475,19.4437,2.6441
35.1329,371.159,-14.8232,2.64395
-44.3361,537.781,-19.1561,2.6438
-35.4462,449.76,2.62366,2.64366
30.7509,153.405,-65.2333,2.64358
-1.31885,319.204,67.2396,2.64354
27.8026,196.686,-4.85266,2.6434
27.4169,260.775,-23.9128,2.64336
30.8236,478.299,31.5599,2.64332
4.67395,137.77,12.4236,2.64332
16.5105,307.083,16.4144,2.64308
4.98621,154.171,-50.1671,2.64303
45.3906,434.304,-46.3334,2.64303
5.84143,382.114,-75.8436,2.64298
45.3586,553.535,-8.42749,2.64289
23.9271,88.7329,34.8696,2.64274
-24.7262,535.921,-95.3582,2.64261
-21.5179,40.58,-61.0789,2.64252
-36.8542,223.492,-62.6068,2.64239
-15.6713,453.555,95.3984,2.64229
5.25256,393.716,-30.3167,2.64221
45.3611,197.241,6.22498,2.64208
-11.4197,79.457,-62.4017,2.64199
18.4601,86.3881,-59.2155,2.64193
23.9014,354.749,-78.1326,2.64188
-4.92651,455.367,-6.25977,2.64185
33.4198,24.3386,-31.6182,2.64169
-21.9171,427.089,71.5544,2.64153
-11.4185,299.398,12.085,2.64151
-37.3322,398.465,37.6373,2.64151
-11.4296,417.958,40.3848,2.6414
23.873,104.474,67.4697,2.64129
29.3556,518.29,-95.2637,2.64116
36.2268,565.568,-52.5049,2.64115
-24.5183,94.3553,-40.8654,2.64094
33.89,260.279,-79.9948,2.64087
-18.4021,28.0861,3.75989,2.64084
42.1869,114.71,95.4216,2.64067
-15.4915,146.968,-78.7314,2.64052
-37.287,549.638,-8.59351,2.64045
5.49976,134.129,72.9733,2.64042
45.3832,234.876,61.7632,2.64031
22.9659,262.961,-67.024,2.64029
-38.9641,212.267,-95.4677,2.63993
-20.9125,15.1169,69.007,2.63989
-45.4062,349.088,55.4564,2.63963
-45.4038,516.894,-42.7107,2.63935
16.704,560.265,-72.9359,2.63934
-15.8845,402.942,-55.562,2.63922
24.7921,218.258,23.4449,2.63919
-6.37512,273.533,-86.2496,2.63918
29.6388,231.332,10.8048,2.63918
-13.0756,189.802,-95.4648,2.6389
18.2567,345.269,79.7429,2.63853
24.0575,453.815,19.118,2.63839
-36.4379,4.50867,26.7639,2.63834
38.6129,298.309,75.1331,2.63833
-14.1549,57.7719,95.3918,2.63828
45.3621,480.231,95.3856,2.63824
-5.33435,453.545,-60.4841,2.63816
-25.306,12.6349,-77.1558,2.63799
33.3517,98.4426,-71.4705,2.63795
-45.4351,28.7369,70.1265,2.63791
-16.0272,263.7,-64.9843,2.63783
-13.9651,175.131,-84.8706,2.63755
-23.0254,206.492,-14.2771,2.63755
34.6023,60.8177,-16.0367,2.6375
-13.2261,350.226,-42.6005,2.63721
38.2664,175.374,-95.3999,2.63721
-37.108,270.142,-20.0704,2.63713
-37.7462,72.944,-50.7085,2.63695
9.13098,106.019,-42.4205,2.63694
-12.3877,566.022,74.6307,2.63682
-14.7043,145.316,56.6141,2.63665
-31.1079,114.168,60.2982,2.63645
-45.4025,101.571,85.0624,2.63624
36.6193,268.566,-19.1329,2.63618
33.2825,19.8362,-68.2729,2.63566
-6.96118,171.351,-20.7357,2.6356
-9.70996,515.886,4.66492,2.63534
11.8717,294.22,56.4727,2.63531
2.75745,515.23,60.0563,2.63525
38.5844,353.258,17.7649,2.63521
-45.41,490.561,-80.0044,2.63521
37.7672,377.354,16.7216,2.63494
51.3916,38.3452,81.6041,2.63486
22.3391,71.0957,-60.4108,2.63479
45.3728,374.896,37.5404,2.6346
45.3776,265.916,-82.1017,2.63456
37.9357,60.021,95.3169,2.63452
45.3663,384.676,46.9139,2.63452
13.576,400.907,28.8912,2.63432
-25.5372,357.405,-68.1299,2.63428
43.745,329.693,9.28113,2.63401
19.1991,529.573,63.7651,2.63383
8.45959,511.518,-3.0918,2.63343
-45.401,331.477,12.7904,2.6334
-21.1169,335.206,-0.301758,2.63336
-29.9734,521.161,74.9966,2.63333
15.0856,322.379,-27.6538,2.6333
19.3799,534.975,91.7064,2.63327
-45.3713,476.862,65.8105,2.63318
-34.9982,148.024,53.2654,2.63314
-0.252686,207.763,-18.8198,2.6331
35.5793,237.884,95.4288,2.63309
20.3715,389.749,-82.1229,2.63305
-12.1669,295.451,66.7594,2.633
21.988,297.329,10.7521,2.63299
9.51208,297.315,-95.4137,2.63298
-32.6157,337.268,73.2383,2.63289
37.4515,385.945,-23.6064,2.63282
19.7281,78.9587,-64.5104,2.63276
-44.7607,432.914,17.0404,2.63264
6.22717,301.718,-88.0051,2.63262
-38.9689,152.918,-95.4064,2.63262
23.4779,231.438,-20.3571,2.63254
26.5056,386.556,49.929,2.63247
40.6829,29.2897,0.229126,2.6324
45.379,485.139,-39.3762,2.63231
28.4075,489.916,46.3192,2.6323
6.90686,143.66,58.3795,2.63186
38.4297,436.345,-52.059,2.63186
45.4247,177.958,-36.899,2.63168
-31.97,95.1422,66.9221,2.63168
-12.8621,60.5835,-60.6921,2.63166
45.3811,475.066,42.1991,2.63161
45.3933,543.659,72.61,2.63153
-8.21863,265.196,95.4993,2.63147
-27.6959,205.619,84.5663,2.63131
-12.7139,32.2485,-95.3895,2.63127
-0.521118,515.322,95.3796,2.63113
45.4086,266.26,45.2604,2.63108
-45.369,489.51,12.4667,2.63103
-4.00244,310.859,-1.88171,2.63088
21.7242,211.326,-27.0533,2.63086
22.3193,128.696,-52.1587,2.63082
-38.2653,291.373,-40.1405,2.63059
-45.4105,465.964,54.0612,2.63042
-7.95312,87.3131,15.1436,2.63033
45.4786,191.193,95.4075,2.63014
0.0637207,384.592,95.3752,2.63013
12.5973,458.655,95.3907,2.63004
25.2627,442.442,-34.4771,2.62999
-11.0439,169.222,-54.0168,2.62981
-45.3798,555.271,95.3744,2.62979
-11.7936,268.258,-1.54541,2.62978
-45.3884,212.77,-88.8361,2.6297
-36.5681,337.521,-29.8267,2.62967
45.4266,225.767,87.217,2.62966
20.8571,198.832,-61.0529,2.62963
21.6074,571.172,37.8984,2.62958
1.13269,442.123,-1.5238,2.62953
27.7356,429.476,13.4227,2.62949
-36.7592,563.858,-54.1858,2.62939
3.60571,76.6664,-27.4299,2.62936
21.3749,218.689,62.7273,2.62899
24.5967,305.307,63.335,2.62898
-35.3473,459.564,-2.18005,2.62894
5.30615,250.512,-69.6782,2.62861
-33.4723,200.409,52.9453,2.62856
-29.519,280.361,-32.7085,2.62852
20.1179,171.457,-60.1729,2.62844
-17.3721,280.565,-12.8457,2.62819
28.6956,17.0709,37.9001,2.62818
-29.007,451.501,-64.8022,2.6277
-19.4553,352.814,-18.1925,2.62769
-12.7854,161.021,-46.7822,2.62766
-3.24011,197.723,49.2661,2.62763
-36.8265,569.071,47.8431,2.62762
-7.8175,154.775,-26.8909,2.62759
36.5538,327.937,-48.0774,2.62755
-45.4032,259.963,66.9142,2.62742
-45.3835,472.197,-26.4828,2.62734
-29.4004,212.293,61.2484,2.62713
51.4291,115.955,-71.824,2.62701
-24.5682,173.024,-95.5052,2.62699
26.9094,184.534,-68.7416,2.62692
34.8665,61.7631,10.6644,2.62673
-35.2196,539.543,-67.266,2.62671
-9.03613,91.5865,-24.6705,2.62662
45.3938,220.912,-78.8845,2.62651
41.9844,189.538,0.778809,2.62642
-17.9049,57.2217,-95.6334,2.6264
-1.18018,266.711,-59.5582,2.62639
24.0962,45.8433,-41.4506,2.62624
-45.5641,53.1659,40.0061,2.62618
-14.916,140.665,-88.2556,2.62598
40.5527,132.236,-55.1541,2.62596
13.5109,58.6367,-33.5708,2.62584
-35.3824,229.954,86.7638,2.62583
37.5717,388.565,62.7764,2.62578
27.4272,151.251,79.0005,2.62575
10.6357,76.6913,36.85,2.62571
45.3821,354.897,-22.2325,2.62564
13.2927,332.787,40.8792,2.62562
1.81653,345.224,41.2645,2.62555
36.8213,531.146,-34.3917,2.62539
5.3252,404.531,82.8944,2.62537
-45.3885,283.18,46.4539,2.62517
37.4673,385.538,95.4,2.62512
11.1498,263.284,86.3431,2.62512
17.1146,512.461,86.312,2.62505
30.4017,76.0944,62.2297,2.62479
-45.4705,4.58008,-54.0961,2.62473
-30.7094,523.169,-0.109009,2.62459
26.369,313.28,59.0007,2.62437
25.4657,405.766,-10.6385,2.62432
-45.403,530.044,-1.07068,2.6242
14.2567,486.97,-50.6523,2.62414
20.9867,496.508,32.6053,2.62407
45.3756,566.679,-59.9041,2.624
2.39099,138.858,-18.2936,2.624
16.879,416.474,-18.5088,2.62394
37.0629,319.797,2.07202,2.62384
27.4718,27.0179,-67.6539,2.62379
15.3253,4.505,-11.2137,2.6236
10.9535,46.4963,89.1467,2.62359
-29.2097,362.961,21.7639,2.62357
-20.5907,497.633,-38.2069,2.62347
19.0486,324.56,-95.4673,2.62331
51.4261,145.446,-81.9089,2.62331
45.3931,253.902,-34.1632,2.62285
45.4702,296.491,44.8484,2.62276
16.2897,387.094,1.46558,2.62251
-24.9575,190.505,-67.5988,2.62244
-1.64844,60.7837,68.259,2.62243
7.505,554.991,-80.6132,2.62229
36.7437,456.404,79.9879,2.62196
42.1267,133.791,-36.125,2.62194
-25.7291,274.826,-9.72876,2.6218
45.4463,181.825,54.4521,2.62168
-6.90662,262.681,-53.6088,2.6216
2.93213,523.884,-43.1635,2.62159
-36.6642,108.436,-34.0786,2.62153
-26.4468,77.7695,-45.6346,2.62131
-5.18347,549.147,87.2339,2.62107
-29.5979,264.746,57.6757,2.62103
15.7954,333.42,-18.2487,2.62095
-26.8763,383.336,-36.3503,2.62085
26.176,291.667,4.75757,2.62084
-3.04736,76.2113,-95.4736,2.62077
32.916,349.244,95.4076,2.62073
15.1558,207.563,20.6517,2.62072
-33.3776,513.512,58.4458,2.62071
-2.20581,535.908,37.2429,2.62068
4.44666,346.722,-95.4081,2.62068
36.2449,513.439,-56.3413,2.62027
16.973,43.4309,72.3165,2.62026
45.3895,183.65,-16.4242,2.62017
24.0675,309.062,22.3518,2.62013
13.5331,489.671,22.9954,2.62008
-45.3969,403.026,16.4457,2.62004
-17.1316,75.3119,-69.7498,2.61968
-19.6172,488.051,84.7554,2.61963
-33.6633,490.676,0.517456,2.61952
27.5574,453.369,-30.4117,2.61942
22.2317,465.049,-11.7627,2.61917
51.4397,58.0721,-57.6189,2.61913
-1.5603,340.792,25.4182,2.61909
15.5811,274.562,-27.5521,2.61903
18.7177,103.613,-87.8235,2.619
45.381,313.879,88.142,2.61884
36.0918,480.411,-84.646,2.61877
-21.9291,267.124,5.97253,2.61868
-31.8265,285.437,-50.4688,2.61866
-28.545,403.794,25.8217,2.61865
-29.7684,369.764,36.1923,2.61845
-34.2795,275.455,69.4082,2.61844
7.0094,122.251,-13.5701,2.61834
-45.4562,246.689,-49.7853,2.61831
51.464,80.1359,43.5974,2.6182
25.7345,492.961,10.3441,2.61806
-45.4935,341.241,29.6055,2.61798
36.9241,319.226,-86.3524,2.61789
-38.881,227.342,-84.0448,2.61786
8.34155,403.905,57.2482,2.6178
24.4224,4.47461,-12.4679,2.61753
-14.9708,189.953,61.7299,2.61745
-30.5757,245.893,-61.7662,2.61732
-18.6617,392.959,-83.8997,2.6172
-35.1301,414.615,95.4093,2.61715
-25.6986,157.997,83.4081,2.61711
16.1377,141.015,86.1382,2.6171
8.79102,106.817,46.8906,2.61709
37.552,539.814,69.6208,2.61707
-28.4769,266.74,21.4606,2.61691
-15.6888,275.779,-45.4209,2.61689
-28.0254,82.755,24.0553,2.61676
26.7438,346.504,27.9366,2.61672
-15.7581,45.814,-87.3423,2.61668
-36.5374,330.85,-13.8562,2.6166
-13.5653,236.636,74.6823,2.61659
34.0731,355.801,-38.2301,2.61653
22.9147,209.337,30.4468,2.6165
11.7765,279.945,66.754,2.61637
-0.832031,292.074,-66.7927,2.61615
13.0137,279.803,90.1542,2.61612
23.7717,78.3162,95.3846,2.61607
9.81653,265.144,-4.71741,2.61604
10.412,537.488,95.3982,2.61587
-15.517,107.591,-95.4354,2.61584
10.548,255.419,25.4198,2.61573
3.96069,334.768,83.488,2.61562
